split,item_id,item_idx,phase,base_graph_mean,fused_graph_mean,fused_graph_std,fused_density_gt_1e_6,fused_diag_mean,sparse_branch_density_gt_1e_6,sparse_branch_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,276,185,Warm A,-0.037011224776506424,0.5083258152008057,0.18634368479251862,1.0,1.0,0.4444444444444444,2.384185791015625e-07,0.2538645267486572,0.3667010962963104,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,276,185,Warm B,-0.03375361114740372,0.5091267824172974,0.18646888434886932,1.0,1.0,0.3950617283950617,1.7881393432617188e-07,0.3815263509750366,0.4289502203464508,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,276,185,Warm C,-0.021489480510354042,0.5122044086456299,0.18322855234146118,1.0,1.0,0.38271604938271603,1.1920928955078125e-07,0.4832211434841156,0.40248408913612366,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,281,188,Cold,-0.09378908574581146,0.4947304427623749,0.19679149985313416,1.0,1.0,0.4074074074074074,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,281,188,Warm A,-0.10602173954248428,0.4918481409549713,0.19896970689296722,1.0,1.0,0.37037037037037035,1.1920928955078125e-07,0.22473222017288208,0.520078718662262,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,281,188,Warm B,-0.09409917145967484,0.49338197708129883,0.19488556683063507,1.0,1.0,0.41975308641975306,1.1920928955078125e-07,0.3070933222770691,0.596474826335907,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,281,188,Warm C,-0.10599487274885178,0.4908834397792816,0.19752220809459686,1.0,1.0,0.38271604938271603,1.1920928955078125e-07,0.3182985186576843,0.6256822347640991,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,300,197,Cold,-0.11210453510284424,0.4905594289302826,0.20043008029460907,1.0,1.0,0.38271604938271603,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,300,197,Warm A,-0.11786811798810959,0.48964056372642517,0.19973348081111908,1.0,1.0,0.4074074074074074,1.1920928955078125e-07,0.2153548151254654,0.5699703097343445,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,300,197,Warm B,-0.13851533830165863,0.485550194978714,0.20523986220359802,1.0,1.0,0.3333333333333333,5.960464477539063e-08,0.354714959859848,0.497037798166275,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,300,197,Warm C,-0.14870423078536987,0.4832940697669983,0.20808272063732147,1.0,1.0,0.30864197530864196,1.1920928955078125e-07,0.3862278461456299,0.47643184661865234,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,306,201,Cold,-0.12239112704992294,0.488262414932251,0.20233489573001862,1.0,1.0,0.35802469135802467,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,306,201,Warm A,-0.11494102329015732,0.49080371856689453,0.20642490684986115,1.0,1.0,0.2839506172839506,1.1920928955078125e-07,0.24981512129306793,0.39303573966026306,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,306,201,Warm B,-0.09564335644245148,0.4951508939266205,0.20714455842971802,1.0,1.0,0.2839506172839506,1.1920928955078125e-07,0.5013439655303955,0.2543756663799286,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,306,201,Warm C,-0.11426347494125366,0.490798681974411,0.20679372549057007,1.0,1.0,0.2962962962962963,1.1920928955078125e-07,0.2749257981777191,0.4258911609649658,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,322,212,Cold,-0.08715605735778809,0.49614933133125305,0.1946091651916504,1.0,1.0,0.4444444444444444,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,322,212,Warm A,-0.10639289766550064,0.49165499210357666,0.19754618406295776,1.0,1.0,0.3950617283950617,1.1920928955078125e-07,0.2386249154806137,0.6223690509796143,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,322,212,Warm B,-0.08717727661132812,0.49660223722457886,0.19592706859111786,1.0,1.0,0.35802469135802467,1.1920928955078125e-07,0.3529411554336548,0.5029517412185669,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,322,212,Warm C,-0.09234023094177246,0.4946724772453308,0.1939142644405365,1.0,1.0,0.4074074074074074,1.7881393432617188e-07,0.3238294720649719,0.630895733833313,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
