split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
validation,160,105,Warm A,4,0.5585699081420898,0.1733834445476532,0.011812828481197357,0.5740740740740741,1.0,0.6593312720457712,0.6590801477432251,0.014951053017284721
validation,160,105,Warm B,4,0.5635316371917725,0.1713113784790039,0.009414568543434143,0.6049382716049383,1.0,0.6495601534843445,0.649278998374939,0.015009201015345752
validation,160,105,Warm C,4,0.5600971579551697,0.17180457711219788,0.008205053396522999,0.5740740740740741,1.0,0.6483810643355051,0.6480517387390137,0.014852022984996438
validation,163,108,Cold,4,0.559589684009552,0.17348773777484894,0.008367650210857391,0.5740740740740741,1.0,0.0,0.0,0.001774561998900026
validation,163,108,Warm A,4,0.5573325157165527,0.17259559035301208,0.007941312156617641,0.5740740740740741,1.0,0.7583382328351339,0.7582333087921143,0.014790246961638331
validation,163,108,Warm B,4,0.5648102164268494,0.17166225612163544,0.008486061356961727,0.6049382716049383,1.0,0.6265045801798502,0.6263437271118164,0.014648623997345567
validation,163,108,Warm C,4,0.5627467036247253,0.17282533645629883,0.008091538213193417,0.5925925925925926,1.0,0.6071982483069102,0.6070939898490906,0.015105532016605139
validation,173,117,Cold,4,0.5596208572387695,0.17472097277641296,0.009656284004449844,0.5925925925925926,1.0,0.0,0.0,0.0017764120129868388
validation,173,117,Warm A,4,0.5608387589454651,0.17410241067409515,0.007995537482202053,0.5864197530864198,1.0,0.5035389264424642,0.503324031829834,0.01482314697932452
validation,173,117,Warm B,4,0.5622087717056274,0.17269307374954224,0.008262569084763527,0.5987654320987654,1.0,0.48865164319674176,0.48838934302330017,0.014613342995289713
validation,173,117,Warm C,4,0.5602734684944153,0.17421065270900726,0.008708495646715164,0.5802469135802469,1.0,0.5399572849273682,0.5398702621459961,0.014849952014628798
validation,186,125,Cold,4,0.5609956383705139,0.17184261977672577,0.008791220374405384,0.5925925925925926,1.0,0.0,0.0,0.001809758017770946
validation,186,125,Warm A,4,0.5645852088928223,0.17196433246135712,0.00769958458840847,0.5864197530864198,1.0,0.6596137781937917,0.6594637632369995,0.014933903003111482
validation,186,125,Warm B,4,0.5626457333564758,0.17231473326683044,0.00938752293586731,0.6111111111111112,1.0,0.6726830502351125,0.6725946664810181,0.015085705963429064
validation,186,125,Warm C,4,0.5598123669624329,0.17431432008743286,0.010412557050585747,0.5679012345679012,1.0,0.6650781432787577,0.6649529933929443,0.014798866002820432
validation,193,130,Cold,4,0.5607220530509949,0.1719714254140854,0.009055188857018948,0.5802469135802469,1.0,0.0,0.0,0.0017734900466166437
