split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
evaluation,2937,1786,Warm B,0.008712735958397388,0.1111111119389534,0.1683872789144516,0.5555555555555556,1.1920928955078125e-07,0.35244929790496826,0.43048998713493347,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2937,1786,Warm C,0.008767168037593365,0.1111111119389534,0.15710978209972382,0.6049382716049383,1.1920928955078125e-07,0.39643189311027527,0.28031468391418457,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2940,1787,Cold,0.009322269819676876,0.111111119389534,0.15991365909576416,0.6172839506172839,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2940,1787,Warm A,0.00963577814400196,0.1111111119389534,0.16617046296596527,0.5432098765432098,2.384185791015625e-07,0.2223479151725769,0.3992609679698944,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2940,1787,Warm B,0.010997314937412739,0.1111111119389534,0.1569659262895584,0.5802469135802469,1.7881393432617188e-07,0.25763577222824097,0.5960950255393982,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2940,1787,Warm C,0.01097624097019434,0.1111111119389534,0.16729362308979034,0.5555555555555556,2.384185791015625e-07,0.29944533109664917,0.44052234292030334,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2943,1790,Cold,0.008086835965514183,0.1111110970377922,0.09628843516111374,0.8641975308641975,1.7881393432617188e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2943,1790,Warm A,0.009995824657380581,0.111111119389534,0.09411092847585678,0.8271604938271605,2.384185791015625e-07,0.22776874899864197,0.6580767035484314,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2943,1790,Warm B,0.01065242849290371,0.1111110970377922,0.10068653523921967,0.8271604938271605,2.384185791015625e-07,0.35542216897010803,0.8021110892295837,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2943,1790,Warm C,0.009690146893262863,0.1111111119389534,0.12925559282302856,0.7530864197530864,4.172325134277344e-07,0.3795678913593292,0.5159561038017273,,cfg02_G3_D32,1.867772352998145,cuda
